CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,Churn,Gender_Male,ContractType_One-Year,ContractType_Two-Year,InternetService_Fiber Optic,TechSupport_Yes
75,-2.7238266718629562,0.10734454145800516,-0.9615578336729389,-0.22984798930498584,1,False,False,False,True,True
76,0.8502129740545467,0.9546620862671229,0.3575481523566294,1.0745571476151836,1,True,False,False,True,True
77,0.03328962641626022,0.2132592345591449,-0.8004634743171154,-0.10598812753494782,1,False,False,False,True,False
78,-0.2730566289480972,-0.42222892404769347,0.5910182383795618,-0.26670422322669,1,False,False,False,True,False
79,0.03328962641626022,0.16030188800857503,1.1264429689921538,0.5532355853147121,1,True,True,False,True,True
80,-2.009018742679456,-0.6870156568005428,0.9972561880594641,-0.5119414025129726,1,False,False,False,True,False
81,-0.2730566289480972,-0.634058310249973,0.9373321993135785,-0.4551356975877069,1,True,False,False,True,False
82,0.3396358817806176,0.6369180069637038,-1.0697323068635642,0.03153209312904151,1,False,False,True,True,False
83,1.4629054847832614,-0.42222892404769347,-1.4179918518477717,-0.6282199560618104,1,True,False,False,True,False
84,-0.5794028843124546,0.6898753535142736,0.7205941361222893,0.998591293449101,1,False,True,False,False,False
85,-0.885749139676812,0.7957900466154133,-0.43741749055145557,0.4727884204956278,1,True,False,False,False,True
86,-0.5794028843124546,1.0076194328176928,-0.2132862079694405,0.7729089242850077,1,True,False,False,True,True
87,0.9523283925093324,1.5901502448739613,-1.6183870090174555,0.12911517879738768,0,False,True,False,False,True
88,0.3396358817806176,-0.42222892404769347,-0.8183628475788737,-0.5203183979950041,1,True,True,False,False,True
89,-0.5794028843124546,-0.634058310249973,-1.6094373223865763,-0.7467709924275822,1,False,False,True,True,True
90,0.5438667186901892,-0.10448484474427427,1.3517416020042832,0.28698589684439746,1,True,True,False,True,True
91,0.03328962641626022,-0.5281436171488332,-0.8747847850344158,-0.5965579685788126,1,False,False,True,True,True
92,0.9523283925093324,-0.05152749819370442,0.22447020332355783,0.024517314237553087,1,True,False,False,True,False
93,-0.7836337212220261,0.26621658110971474,-1.590759715504742,-0.3820088555682703,1,False,False,False,True,True
94,-0.37517204740288296,0.2132592345591449,0.6081393780212434,0.42400324315954135,1,True,False,False,True,False
95,-0.37517204740288296,-0.5281436171488332,-0.5961771490470495,-0.5555386989084392,1,True,False,False,False,True
96,-1.4984416504055267,-0.8458876964522524,1.4171132260907047,-0.6823394207945096,1,True,True,False,True,True
97,0.23752046332583182,-0.42222892404769347,1.3828709468073415,-0.12421254855702704,1,True,True,False,True,False
98,0.23752046332583182,-0.8458876964522524,-0.5880056960362469,-0.780743655716034,1,False,False,False,True,True
99,0.03328962641626022,1.325363512121112,1.4280084967717748,2.217482329073213,1,True,False,True,True,False
100,-0.2730566289480972,-0.581100963699403,1.7610924861644919,-0.28464219683487,1,False,False,True,True,True
101,-1.4984416504055267,-0.8458876964522524,1.1634090659457847,-0.6947903350519973,1,True,False,False,False,True
102,-0.4772874658576688,-1.004759736103962,1.2315045077024735,-0.8939476736890196,1,True,False,False,True,True
103,-0.37517204740288296,0.0543871949074353,-0.8553289445325047,-0.22671616424635407,1,False,False,False,True,True
104,-0.885749139676812,0.0543871949074353,0.29217652827020857,0.14872091290427017,1,False,False,False,True,False
105,-0.17094121049331137,-0.581100963699403,-1.4919240457550338,-0.7103667088700303,1,True,False,False,False,True
106,0.44175130023540343,-0.951802389553392,-1.3950339600555168,-0.8694150440630701,1,True,True,False,True,False
107,1.8713671586024045,-0.4751862705982633,1.7708204064154474,-0.13072445309967012,1,True,False,False,True,False
108,0.13540504487104602,-0.634058310249973,-0.5833362943157884,-0.6292702632461077,1,False,False,False,False,False
109,0.23752046332583182,0.16030188800857503,0.8929728829692213,0.46921101057093045,0,False,False,True,True,True
110,-0.06882579203852558,-0.05152749819370442,1.0976483250493252,0.28163251295352465,1,True,True,False,True,False
111,-2.009018742679456,-0.5281436171488332,1.2774202912869832,-0.27968983932345626,1,False,False,True,True,False
112,-0.06882579203852558,-0.7929303499016824,1.766540121505027,-0.5889384673690924,1,False,False,False,True,True
113,0.03328962641626022,3.655486760346186,-0.8817888876151038,2.003779827308195,1,False,False,False,True,True
114,2.484059669331119,-0.3692715774971236,-1.586090313784283,-0.6370616329041673,1,False,True,False,True,False
115,-0.17094121049331137,0.2132592345591449,-0.2872184018767021,0.08712198791975696,1,True,False,False,True,True
116,0.3396358817806176,-0.8458876964522524,-1.2716839312734007,-0.8142961961307668,1,True,False,False,False,True
117,-0.06882579203852558,-0.3163142309465537,-1.6487381202004365,-0.6289774503341217,1,True,True,False,True,False
118,-1.1920953950411695,-1.004759736103962,-0.46504478406416927,-0.8939476736890196,1,True,True,False,False,True
119,1.156559229418904,-0.26335688439598387,1.017490262181452,0.0020343749955048997,1,False,False,False,False,True
120,0.7480975555997608,2.490425136233649,0.2555995481266154,2.5073671119392595,1,False,False,False,True,True
121,0.7480975555997608,-0.5281436171488332,-0.631975895570566,-0.5608093313241855,1,True,False,False,True,True
122,-0.9878645581315978,-1.004759736103962,0.5641691784869247,-0.8939476736890196,1,True,False,False,True,False
123,1.4629054847832614,-1.004759736103962,-0.9148638164683522,-0.8939476736890196,1,True,False,False,True,False
124,-1.4984416504055267,-0.5281436171488332,-1.6771436473332269,-0.7146888820708657,1,False,False,False,True,True
125,0.5438667186901892,-0.8458876964522524,0.9493948204247634,-0.7052934068949699,1,True,False,False,False,False
126,2.177713413966762,-1.004759736103962,0.457162055726414,-0.8939476736890196,1,False,False,True,True,True
127,-0.9878645581315978,0.47804596731199417,0.9423907178440752,0.8636172720197719,1,True,True,False,True,False
128,-0.5794028843124546,-0.3692715774971236,-1.59114883231478,-0.6380546506056848,0,True,True,False,True,True
129,0.03328962641626022,-0.6870156568005428,1.2042663309997979,-0.4916227326203854,1,False,False,False,True,True
130,-0.5794028843124546,1.4312782052222517,0.4423756169449618,1.6172158595021067,1,False,False,False,True,True
131,-1.6005570688603126,-0.8988450430028222,0.24587162787565986,-0.7911958035743133,1,True,False,False,True,False
132,0.03328962641626022,2.2785957500313696,0.4602749902067197,2.508818445503016,1,False,False,False,False,False
133,-1.0899799765863836,-0.634058310249973,1.2999890662692,-0.4136071880704015,1,False,False,False,True,True
134,0.44175130023540343,1.272406165570542,0.3279752747937244,1.3729716979173416,1,False,True,False,True,False
135,-0.9878645581315978,-0.05152749819370442,0.3073520838616992,0.0489226339017696,1,True,True,False,True,False
136,1.5650209032380473,0.8487473931659832,1.7420257624726188,1.7608469583292796,1,False,True,False,False,False
137,-0.7836337212220261,3.3377426810427666,0.9229348773421642,4.227108268017175,1,False,False,False,True,False
138,-0.37517204740288296,-0.6870156568005428,-0.1782656950660004,-0.6273224208315926,1,False,False,True,False,True
139,0.8502129740545467,2.384510443132509,0.7501670136851942,2.9220920432806885,1,True,False,False,True,False
140,-1.2942108134959551,-0.5281436171488332,-0.36426353026427,-0.521394167171648,1,True,False,False,True,False
141,0.23752046332583182,-0.5281436171488332,-0.9257590871494225,-0.6040628908229732,1,True,False,False,False,True
142,1.3607900663284755,-0.581100963699403,0.3629957876971645,-0.46761207383754116,1,False,True,False,True,False
143,-1.7026724873150985,-0.21039953784541401,1.523342115231139,0.1901603054483624,1,True,False,True,False,True
144,0.13540504487104602,-0.8458876964522524,1.5264550497114446,-0.6769733059074636,1,False,False,False,True,False
145,0.23752046332583182,-0.15744219129484413,-0.5300272913405519,-0.275017563727855,0,False,False,True,True,True
146,0.7480975555997608,-0.21039953784541401,0.12057601504335283,-0.1540540035872429,0,True,False,True,False,True
147,-1.2942108134959551,0.47804596731199417,-0.9860721927053469,-0.019710166468491965,1,False,False,False,False,False
148,-1.396326231950741,0.8487473931659832,1.7595360189243388,1.7708726178157541,1,True,False,False,True,False
149,0.5438667186901892,-0.42222892404769347,1.7085617168093317,-0.06560540767323943,1,False,False,False,False,True
150,0.23752046332583182,-0.634058310249973,0.547437155655281,-0.4997833011674709,1,True,False,True,False,True
151,0.23752046332583182,-0.6870156568005428,1.0898659888485611,-0.5028514712452361,1,False,False,False,True,False
152,0.3396358817806176,-0.7929303499016824,0.7770160735778314,-0.6536883139064974,1,False,True,False,True,True
153,-0.6815183027672403,-0.951802389553392,0.3497658161558649,-0.840872150642531,1,False,False,False,True,True
154,0.23752046332583182,-0.581100963699403,-1.5405636470098114,-0.7167322069566804,1,False,True,False,False,True
155,0.23752046332583182,-0.6870156568005428,-0.13468461234171952,-0.6230448061173638,1,False,False,False,False,False
156,-0.7836337212220261,2.5433824827842186,0.6357666715339575,2.975581323702809,1,False,True,False,False,False
157,1.8713671586024045,-0.15744219129484413,0.645494591784913,0.03266515178846521,0,False,False,True,False,True
158,0.44175130023540343,-0.581100963699403,-0.4206854677198121,-0.5701729790096479,1,False,False,True,True,True
159,-1.1920953950411695,-0.10448484474427427,1.5704252492457635,0.3478018655642527,1,True,False,True,True,False
160,0.645982137144975,-0.8988450430028222,-1.1413297999105967,-0.8365818049321286,1,False,False,False,False,True
161,-0.9878645581315978,-0.42222892404769347,0.02485327977395077,-0.3685840201035252,1,False,True,False,True,True
162,0.7480975555997608,0.0014298483568654405,0.6921886089894995,0.2209183922030559,1,False,False,False,True,True
163,1.156559229418904,-0.3163142309465537,0.7139791503516395,-0.12651049336630782,1,True,False,False,True,False
164,-0.885749139676812,-0.4751862705982633,0.5443242211749753,-0.33136495279088196,1,False,True,False,True,False
165,0.9523283925093324,4.343932265503594,-0.7631082605534463,2.627942376696586,1,True,False,False,True,False
166,0.44175130023540343,1.2194488190199722,-1.1802414809144188,0.28400047824175856,0,False,True,False,False,True
167,0.8502129740545467,0.0014298483568654405,0.49957578802058017,0.16105088269811138,1,True,False,True,False,False
168,1.8713671586024045,-0.15744219129484413,0.3715563575180053,-0.039035818659561815,1,False,False,False,True,True
169,-0.2730566289480972,0.0014298483568654405,-1.099305184426469,-0.33590991842475015,1,False,True,False,False,False
170,-0.7836337212220261,-0.7929303499016824,0.7419955606743913,-0.6559798932176916,1,True,False,False,True,True
171,-0.885749139676812,-0.4751862705982633,-0.13312814510156695,-0.4421882744794605,1,False,False,False,True,False
172,-0.885749139676812,-1.004759736103962,0.6112523125015492,-0.8939476736890196,1,True,False,False,True,False
173,-0.06882579203852558,-0.3692715774971236,1.2050445646198742,-0.08914501959767158,1,False,False,True,True,False
174,0.3396358817806176,-0.21039953784541401,-1.1327692300897558,-0.4616030436437434,1,False,False,True,True,False
175,0.23752046332583182,-0.7399730033511126,-1.6604116245015834,-0.7929908740347488,1,False,False,True,True,True
176,0.8502129740545467,2.490425136233649,1.0011473561598467,3.3123225379846875,1,False,False,True,True,False
177,0.03328962641626022,1.5371928983233913,0.4077442208515601,1.6992034748581604,1,False,False,False,False,True
178,1.4629054847832614,0.31917392766028463,0.7229288369825186,0.5855532191006347,1,True,False,False,True,False
179,-0.2730566289480972,-0.21039953784541401,1.207768382290142,0.11272402122426377,1,True,True,False,False,False
180,2.790405924695477,1.1135341259188325,1.0840292366979876,1.70954104375088,1,False,False,False,True,False
181,0.645982137144975,-0.8988450430028222,1.6377424573823758,-0.7456570302624184,1,False,False,False,True,True
182,-0.885749139676812,0.6369180069637038,0.14937065898618151,0.6497683637987612,1,False,False,False,True,True
183,-1.0899799765863836,-0.8988450430028222,-0.01678221890013914,-0.799789225991291,1,False,True,False,True,False
184,0.44175130023540343,0.6369180069637038,-0.3199042139199128,0.4117878523312597,0,True,True,False,True,True
185,-0.2730566289480972,-0.6870156568005428,-1.189191167545298,-0.7265478050062948,1,False,False,False,True,False
186,0.7480975555997608,1.1664914724694024,0.27777920629879427,1.2338664682297762,1,True,False,False,False,True
187,0.44175130023540343,2.01380901727852,-0.7572715084028729,1.09909614273922,0,False,True,False,True,True
188,-0.06882579203852558,-0.8458876964522524,1.4992168730087692,-0.6783100605056601,1,True,True,False,True,False
189,-0.885749139676812,-0.3692715774971236,0.31513442006246317,-0.2638397490876975,1,True,False,False,True,True
190,-1.6005570688603126,3.178870641391057,0.3489875825357886,3.2980128982858976,1,True,True,False,True,False
191,-0.4772874658576688,-0.3163142309465537,-0.4845006245660803,-0.38138503675577856,1,True,False,False,False,False
192,0.8502129740545467,1.0605767793682626,-1.54523304873027,-0.03300132647341749,1,False,False,False,True,True
193,0.23752046332583182,-0.10448484474427427,-1.6160523081572262,-0.5383582195725706,0,True,True,False,True,True
194,-1.2942108134959551,-0.5281436171488332,-0.24480466958253647,-0.5038062959582338,1,True,True,False,True,False
195,0.13540504487104602,-0.6870156568005428,-1.4312218233890712,-0.750303843865673,1,True,False,False,False,True
196,0.3396358817806176,-0.7929303499016824,0.3980163006006046,-0.6784882944520864,1,True,True,False,True,False
197,-0.885749139676812,0.47804596731199417,1.3579674709648952,1.0539711268029575,1,True,True,False,True,True
198,0.13540504487104602,-0.5281436171488332,1.3645824567355445,-0.2668569951807696,1,True,True,False,False,True
199,0.03328962641626022,-0.26335688439598387,0.58051208450853,-0.09804398592280847,1,False,True,False,True,False
200,-1.1920953950411695,-0.3163142309465537,-0.9876286599454998,-0.4883826940942805,0,False,True,False,True,True
201,0.3396358817806176,-0.10448484474427427,1.2949305477387032,0.2711867305933319,1,False,False,False,True,True
202,0.5438667186901892,1.1135341259188325,1.375866844226653,1.9005059863503837,1,True,False,False,True,False
203,1.0544438109641183,3.1259132948404873,-1.0386029620605064,1.4743995444300242,1,True,False,False,True,True
204,1.0544438109641183,-0.4751862705982633,0.855228552395514,-0.28050462307854745,1,False,False,False,True,False
205,-1.396326231950741,0.8487473931659832,-0.723807462739586,0.3490113102007163,0,False,True,False,True,True
206,-0.9878645581315978,0.47804596731199417,1.083640119887949,0.9283161945724837,1,True,True,False,False,True
207,0.5438667186901892,-0.10448484474427427,1.7649836542648738,0.4019085993007787,1,True,False,False,False,True
208,0.5438667186901892,2.2785957500313696,-1.6222781771178376,0.39659340839842594,1,True,False,False,True,True
209,0.5438667186901892,-0.7929303499016824,1.4151676420405137,-0.6119306464580727,1,True,False,False,True,True
210,3.9136755276981208,-0.8988450430028222,0.453270887626032,-0.7844101826139444,1,True,False,False,False,False
211,0.5438667186901892,1.0076194328176928,1.6813235401066562,1.9506661112731867,1,False,True,False,True,False
212,1.156559229418904,-0.42222892404769347,-0.09888586581820369,-0.3908505324106274,1,False,False,False,True,False
213,0.9523283925093324,0.9546620862671229,1.2400650775233142,1.6087242850545154,1,False,True,False,False,False
214,0.645982137144975,1.325363512121112,-1.5086560685866772,0.1037041104354805,0,False,False,True,True,True
215,-0.37517204740288296,-0.951802389553392,-0.5529851831328071,-0.8556401062035591,1,False,False,False,False,True
216,0.7480975555997608,1.2194488190199722,-1.4927022793751101,0.06931768977139656,1,False,False,False,True,False
217,-0.7836337212220261,-0.42222892404769347,1.6883276426873444,-0.06924647257880331,1,False,False,False,True,False
218,-0.2730566289480972,-0.26335688439598387,1.1338361883828798,0.028680349986222244,1,True,True,False,True,False
219,-0.4772874658576688,0.0014298483568654405,1.2583535675951105,0.39689258680849837,1,True,True,False,False,True
220,0.03328962641626022,1.7490222845256709,1.5575843945145023,2.893421839898416,1,True,False,False,True,False
221,2.3819442508763338,-1.004759736103962,-1.4292762393388803,-0.8939476736890196,1,False,True,False,True,False
222,-1.90690332422467,-0.3692715774971236,-0.37710438499553117,-0.3997304022415042,1,False,False,True,True,False
223,0.645982137144975,0.2132592345591449,-1.4786940742137342,-0.36117458033066446,1,True,False,False,False,False
224,-1.7026724873150985,0.31917392766028463,-0.9891851271856525,-0.11465157043087858,1,False,False,False,True,True
225,-0.4772874658576688,0.2132592345591449,-0.9242026199092697,-0.15254538054070674,1,True,False,True,True,False
226,1.0544438109641183,-0.8988450430028222,-0.08448854384678935,-0.8020044193254453,1,False,True,False,True,True
227,0.03328962641626022,-0.634058310249973,-0.7868443859657777,-0.6525743517413337,1,True,False,True,True,False
228,-1.0899799765863836,-0.581100963699403,-1.3736325355034145,-0.694885817523297,1,True,True,False,True,True
229,-0.7836337212220261,0.6898753535142736,-1.1409406831005586,0.024109922360007415,0,False,False,True,True,True
230,0.645982137144975,-0.6870156568005428,-1.2117599425275147,-0.728762998340449,1,True,False,False,False,False
231,-0.7836337212220261,-0.7929303499016824,1.6805453064865798,-0.5945655676776912,1,True,True,False,True,True
232,0.23752046332583182,2.3315530965819393,0.9318845639730434,3.0497457419103697,1,True,False,True,False,False
233,0.03328962641626022,-1.004759736103962,1.6618676996047452,-0.8939476736890196,1,False,True,False,True,True
234,-0.6815183027672403,5.4560365430655615,-0.18721538169687965,4.509570880114189,1,False,False,False,False,False
235,2.177713413966762,0.16030188800857503,-0.7526021066824145,-0.12302220041482355,1,True,False,False,True,True
236,0.645982137144975,0.8487473931659832,1.0684645642964585,1.3751932567495824,1,False,False,False,False,False
237,-2.1111341611342413,-0.6870156568005428,-0.5848927615559412,-0.6672340938348889,1,False,False,False,True,False
238,0.13540504487104602,-1.004759736103962,-0.6790590295851907,-0.8939476736890196,1,True,False,False,True,False
239,-0.6815183027672403,0.37213127421085446,-0.9129182324181613,-0.05104114805098388,0,True,True,False,False,True
240,0.8502129740545467,0.8487473931659832,-1.2732403985135536,0.03442839475846728,0,True,True,False,False,True
241,-0.7836337212220261,0.37213127421085446,-0.8292581182599439,-0.01545801374660979,1,True,False,False,False,True
242,-0.17094121049331137,-0.8458876964522524,-0.48294415732592744,-0.7755876022658472,1,False,True,False,True,False
243,0.5438667186901892,0.47804596731199417,0.6330428538636896,0.7219212846109403,1,True,False,False,True,True
244,0.8502129740545467,0.531003313862564,-1.508266951776639,-0.2362198528897226,1,False,False,False,True,True
245,-1.2942108134959551,0.10734454145800516,-0.9899633608057289,-0.23960629787182042,1,False,False,False,False,True
246,-0.37517204740288296,0.531003313862564,1.105819778060128,1.003919215347627,1,True,True,False,True,False
247,-0.4772874658576688,0.9546620862671229,-1.2129272929576296,0.12398458733954787,1,False,False,False,True,False
248,-0.6815183027672403,0.0014298483568654405,-0.5273034736702844,-0.15812155686461224,1,True,False,False,True,False
249,1.7692517401476189,-0.951802389553392,1.3007672998892763,-0.8253148733187581,1,False,False,False,True,True
250,0.44175130023540343,-0.3163142309465537,-1.1849108826348775,-0.5303376919833914,0,False,False,True,False,True
251,-1.2942108134959551,-0.951802389553392,-1.4374476923496826,-0.8701088833545149,1,False,False,False,False,True
252,0.9523283925093324,-0.4751862705982633,-0.03040130725147664,-0.4253833595307042,1,False,True,False,False,True
253,2.177713413966762,-0.4751862705982633,-0.6681637589041205,-0.5297138731708997,1,True,True,False,False,True
254,1.0544438109641183,-0.951802389553392,0.24587162787565986,-0.8425717386316665,1,False,True,False,False,True
255,-1.6005570688603126,-0.581100963699403,1.0875312879883317,-0.3727916143388009,1,False,False,True,False,True
256,-0.4772874658576688,-0.8988450430028222,-1.2471695722409928,-0.8400446358912663,1,False,False,False,True,True
257,1.2586746478736899,0.7428327000648435,0.30618473343158453,0.8340177059168491,1,False,False,False,True,False
258,-0.7836337212220261,2.11972371037966,0.0431417698457471,1.9415634490092768,0,False,False,True,True,True
259,0.44175130023540343,-0.951802389553392,-1.222655213208585,-0.8665951284106841,1,True,False,False,True,False
260,0.7480975555997608,2.2785957500313696,0.4579402893464903,2.506450480214782,1,True,True,False,True,False
261,-0.9878645581315978,-0.26335688439598387,-0.7689450127040195,-0.40710164902584506,0,False,True,False,False,True
262,-0.06882579203852558,-0.634058310249973,-0.018727802950330132,-0.5646158991800023,1,True,True,False,True,False
263,-3.336519182591671,-0.951802389553392,-1.439393276399874,-0.8701407108449482,1,False,False,True,False,False
264,-1.0899799765863836,-0.3163142309465537,-0.11795258951007631,-0.30343314718666126,1,False,False,True,True,False
265,-0.2730566289480972,0.6369180069637038,-0.6541555537427445,0.24228100378185366,0,True,True,False,True,True
266,-1.2942108134959551,0.26621658110971474,1.1525137952647146,0.6950334206929301,1,True,False,False,True,False
267,1.667136321692833,-0.951802389553392,-1.52772279227855,-0.8715856789106177,1,False,False,True,False,True
